""
"Fecha: 20220729224305, Artículo: https://www.eltiempo.com/justicia/delitos/feminicidio-condenan-a-34-anos-de-prision-a-hombre-que-asesino-a-su-esposa-690436"
"Fecha: 20220807231839, Artículo: https://www.eltiempo.com/justicia/delitos/sibate-carcel-a-sacerdote-investigado-por-abuso-sexual-de-menor-de-edad-692395"
"Fecha: 20220807231839, Artículo: https://www.eltiempo.com/justicia/jep-colombia/violencia-sexual-en-las-farc-procuraduria-pide-escuchar-a-exguerrilleras-692477"
"Fecha: 20220822232355, Artículo: https://www.eltiempo.com/justicia/delitos/carcel-a-hombre-que-le-pego-a-su-padre-por-pedirle-que-pagara-los-servicios-695853"
"Fecha: 20220822232355, Artículo: https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/comunidades-indigenas-en-cauca-denuncian-violaciones-de-derechos-humanos-695642"
"Fecha: 20220826235122, Artículo: https://www.eltiempo.com/justicia/investigacion/fiscalia-investiga-denuncias-de-abuso-sexual-a-ninas-y-jovenes-futbolistas-697209"
"Fecha: 20220916235105, Artículo: https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/acusacion-evidencia-aberrantes-violaciones-perpetradas-por-el-viejo-701056"
"Fecha: 20221010235402, Artículo: https://www.eltiempo.com/justicia/delitos/ibague-denuncian-abuso-sexual-a-joven-tras-tomar-carro-en-la-terminal-708176"
"Fecha: 20221020235139, Artículo: https://www.eltiempo.com/justicia/cortes/corte-falla-a-favor-de-mujer-victima-de-violencia-intrafamiliar-709418"
"Fecha: 20221103235119, Artículo: https://www.eltiempo.com/justicia/cortes/abuso-sexual-capturan-a-magistrado-de-barranquilla-bernardo-lopez-712834"
"Fecha: 20221103235119, Artículo: https://www.eltiempo.com/justicia/servicios/violencia-intrafamiliar-fuerza-de-tarea-hercules-apoya-comunidad-712899"
"Fecha: 20221103235119, Artículo: https://www.eltiempo.com/justicia/cortes/por-que-quedo-libre-magistrado-detenido-por-presunto-abuso-sexual-713299"
"Fecha: 20221121235106, Artículo: https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/disidencias-estarian-reclutando-menores-como-informantes-para-accionar-delictivo-716427"
"Fecha: 20221203235550, Artículo: https://www.eltiempo.com/justicia/investigacion/nueve-mujeres-denuncian-a-funcionarios-de-rtvc-por-acoso-sexual-722593"
"Fecha: 20221210235503, Artículo: https://www.eltiempo.com/justicia/jep-colombia/procuraduria-insiste-a-jep-que-abra-caso-por-violencia-sexual-y-de-genero-722411"
"Fecha: 20221210235503, Artículo: https://www.eltiempo.com/justicia/servicios/cuando-se-incurre-a-un-delito-de-violencia-intrafamiliar-723337"
"Fecha: 20221230235353, Artículo: https://www.eltiempo.com/justicia/investigacion/violencia-intrafamiliar-crecio-68-por-ciento-en-2022-729437"
