Fecha,Enlace,Noticia,Ubicación
20190207205514,https://web.archive.org/web/20190207205514/https://www.elheraldo.co/judicial/la-carcel-el-cantante-de-regueton-kevin-roldan-por-presunto-abuso-sexual-595774,,NO IDENTIFICADA
