Fecha,Enlace,Noticia,Ubicación
20190303172504,https://web.archive.org/web/20190303172504/https://www.elheraldo.co/colombia/icbf-pidio-informacion-la-fiscalia-sobre-acoso-sexual-sub-17-femenina-603322,,NO IDENTIFICADA
