Fecha,Enlace,Noticia,Ubicación
20181013134833,https://web.archive.org/web/20181013134833/https://www.elheraldo.co/mundo/papa-expulsa-otros-dos-obispos-chilenos-por-abuso-sexual-menores-553388,,NO IDENTIFICADA
