Errores
Timeout: https://web.archive.org/web/20250114235852/https://www.elcolombiano.com/negocios/despidos-masivos-emtelco-y-denuncias-de-acoso-laboral-y-rebajas-salariales-2025-OD26348699
Timeout: https://web.archive.org/web/20250216234054/https://www.elcolombiano.com/colombia/rodrigo-calero-cordoba-capturado-y-pedido-en-extradicion-por-abuso-sexual-de-su-sobrina-en-estados-unidos-MD26618859
Timeout: https://web.archive.org/web/20250304235559/https://www.elcolombiano.com/opinion/columnistas/natalia-zuluaga-grooming-inocencia-en-juego-LG26758883
