Fecha,Enlace,Noticia,Ubicación
20170117025505,https://web.archive.org/web/20170117025505/https://www.elheraldo.co/judicial/hombre-mata-su-pareja-en-el-tercer-feminicidio-de-2017-319994,"Marieth Lissa Riascos, de 32 años, fue asesinada ayer a machetazos por su pareja en el barrio San Antonio de Malambo. Agresor padecía “celos enfermizos”, dice familia de la víctima. Los gritos despertaron a varios vecinos a las 2:30 de la mañana del domingo. Marieth Lissa Riascos, de 32 años, discutía con su compañero sentimental, Miguel Ángel Cabrera Cardona, de 33, en el interior de la casa ubicada en la calle 7A con carrera 1J del barrio San Antonio, en el municipio de Malambo. De acuerdo con testigos, de las palabras pasaron a los hechos. De repente, Marieth gritaba por los machetazos que Miguel Ángel le había comenzado a propinar en su cuerpo, uno tras otro. Debido a la gravedad de las heridas, la mujer no pudo ser trasladada a un centro asistencial y falleció en la entrada de su vivienda. Con este ya son tres los casos de feminicidio registrados en el Atlántico en lo que va del año. El quinto homicidio de mujeres. “Ella alcanzó a salir a la puerta porque había una mancha de sangre en el marco hecha con una mano. Ella cayó al suelo, creo boca abajo, y dicen que ese hombre le siguió dando”, afirmó ayer Armando Lissa Pontón, de 64 años, padre de la víctima, en las afueras de la estación de Policía de Malambo. Lo acompañaba su esposa, María Riascos, de 60, aguardando en una ventana de la estación para luego dirigirse a la sede de Medicina Legal donde permanecía el cádaver. Ayer las manchas de sangre de Marieth aún teñían la arena y las piedras del frente de su casa. Lissa Pontón aseguró que el homicida fue capturado por cuatro hombres en moto que transitaban el sector a esa hora y fue entregado a la Policía. Uno de estos, indicó, fue hasta su vivienda, a pocas cuadras del lugar, para darle a conocer la trágica noticia. Según el informe de las autoridades, una patrulla de la Policía Metropolitana capturó a Miguel Ángel, el cual fue llevado a la URI (Unidad de Reacción Inmediata) de la Fiscalía. Le figura una anotación judicial por el delito de violencia intrafamiliar. En las audiencias preliminares del caso, realizadas en Soledad por el Juzgado Promiscuo de Sabanagrande, Cabrera no aceptó cargos por el delito de feminicidio agravado y fue enviado a la cárcel de El Bosque. ¿Caso de celopatía? Hasta el cierre de esta edición se desconocían las causas por las que se presentó la riña que desembocó en un nuevo caso de feminicidio. Sin embargo, familiares de la mujer aseguraron que fue por un problema de celos. “Por celos enfermizos la mató. Un loco, un psicópata, parecido al tipo que violó a la niña en Bogotá. Se cansó de los celos. El tipo de pronto tampoco estaba en sus cabales”, expresó Armando Lissa, hermano de Marieth, en las afueras de la casa de sus padres, en Malambo. Dijo que ella solía revisarle el celular al procesado y que este “iba a buscar una vieja con la tuvo relaciones, supuestamente antes de conocerla”. Según los papás de Marieth, ella y Miguel Ángel  llevaban aproximadamente 6 meses como pareja, y hace unos ocho días habían arrendado la casa donde ocurrió el homicidio. No tuvieron hijos en común. La mujer estudió informática y diseño en el Sena, dijeron familiares; y tenía un puesto de comidas cerca del teatro Amira de la Rosa. De su primera relación, hace ocho años, concibió una niña que vive con su papá y que ayer había planeado ver. Miguel Ángel es zapatero y ayudaba a Marieth en el negocio. “Ambos eran celosos. Ella quería dejar el puesto porque ya no vendían nada por unas mujeres que le quitaron la clientela y no le gustaba que él las saludara”, explicó Lissa Pontón. La familia Lissa Riascos pide esclarecer el hecho y que al homicida le den una “condena ejemplar”.",Bogotá
