Fecha,Enlace,Noticia,Ubicación
20190704205608,https://web.archive.org/web/20190704205608/https://www.elheraldo.co/politica/capturadas-11-personas-por-narcotrafico-y-abuso-sexual-de-menores-646915,"Un golpe al crimen transnacional dejó la captura de once personas, en cuatro países, condenadas por delitos de narcotráfico y violencia sexual de menores de edad en la ‘Operación Sin Frontera III’ liderada por la Policía Nacional. Fueron capturados en Estados Unidos, México, España y Colombia. Según el director general de la Policía, general Óscar Atehortúa, los detenidos figuraban en circular roja de Interpol y tienen contra ellos condenas que oscilan entre los 3 y 20 años de cárcel. “Ocho de las diez órdenes de captura, con fines de extradición, fueron realizadas en Colombia, una en México y otra en Nueva York. La otra captura se hizo en Madrid, España”, explicó el director de la Policía colombiana. En Colombia, el operativo tuvo lugar en en Bogotá, Medellín y Marinilla (Antioquia); Fonseca (La Guajira), Jumbo (Valle), y Pereira (Risaralda). “Estas personas se enteraron que tenían órdenes de captura por parte de autoridades españolas y huyeron hacia diferentes países del mundo para esconderse, pero el esfuerzo mancomunado permitió, no solamente su ubicación, sino que con nuestros homólogos de España se actuó con mucha contundencia para capturarlos con fines de extradición”, precisó el general Atehortúa. Uno de los capturados es investigado por el presunto abuso sexual de varios menos, incluyendo su hijastra de 11 años. Se parte de la business school pionera en educación virtual en Colombia",Bogotá
