Fecha,Enlace,Noticia,Ubicación
20190211135029,https://web.archive.org/web/20190211135029/https://www.elheraldo.co/deportes/los-casos-de-abuso-sexual-se-toman-el-deporte-canadiense-596600,,NO IDENTIFICADA
