Fecha,Enlace,Noticia,Ubicación
20180307061246,https://web.archive.org/web/20180307061246/https://www.elheraldo.co/judicial/caen-18-personas-por-porte-de-estupefacientes-y-abuso-sexual-en-soledad-y-malambo-467090,,NO IDENTIFICADA
