Fecha,Enlace,Noticia,Ubicación
20160101092849,https://web.archive.org/web/20160101092849/https://www.elheraldo.co/judicial/la-carcel-por-cometer-feminicidio-en-galapa-236294,"Aunque reconoció que mató a su pareja, Miguel González no aceptó cargos ante juez • Cumplirá la reclusión en la Penitenciaría. El Juzgado 13 Penal Municipal ordenó la reclusión de Miguel González Guerrero en la Penitenciaría de El Bosque, por cargos de feminicidio agravado, en audiencia realizada ayer en el Centro de Servicios Judiciales de Barranquilla. A González, de 47 años, la Fiscalía lo investiga por el asesinato de su compañera permanente María Claudia Bermúdez Hereira, voluntaria de la Defensa Civil, a quien asesinó con una tijera el pasado miércoles 24 de diciembre en la noche, horas antes de Navidad. El crimen ocurrió en una casa en la carrera 56 con calle 3, urbanización Villa Olímpica, jurisdicción del municipio de Galapa. Contradicciones El fiscal 26 de la URI, Carlos Newball Rodríguez, dijo en la audiencia que el imputado aceptó que mató a Bermúdez, de 27 años, en un interrogatorio que investigadores de la Policía le hicieron el martes la tarde, después de que se presentó de manera voluntaria acompañado de abogados de la Defensoría del Pueblo. González alegó que atacó en defensa propia a su pareja porque intentó agredirlo. Pero el dictamen de la necropsia al cadáver en Medicina Legal no respalda su testimonio: la mujer sufrió dos heridas en un brazo y cuatro en el pecho. Para el fiscal, el número de lesiones coincide con declaraciones de vecinos del sector que afirmaron haber oído a Bermúdez pidiendo ayuda. “Estaban encerrados y no se escuchó discusión, de repente sentimos el grito de ella; cuando mi marido se asomó por el patio vio sangre en el piso (...)”. También llamó la atención del delegado que González manifestó que un día antes del crimen había abofeteado a la víctima, luego de que ella le expresara su deseo de no vivir más juntos y que al día siguiente lo “iba a dejar”. Ese día fue el 24, precisamente la fecha en la que ocurrió el feminicidio. Pese a la actitud mostrada por el investigado de no huir de las autoridades, el juez Carlos Vásquez le impuso medida de aseguramiento por tratarse de un delito agravado y porque tiene una pena mínima de prisión de 41 años y ocho meses.",Barranquilla
