Fecha,Enlace,Noticia,Ubicación
20181017162252,https://web.archive.org/web/20181017162252/https://www.elheraldo.co/entretenimiento/jams-la-primera-serie-sobre-acoso-sexual-554334,"La producción audiovisual está dirigida a preadolescentes y será divulgada el próximo año. Jams, una serie de televisión que trata por primera vez, dirigiéndose a un público preadolescente, el difícil tema del acoso sexual, será divulgada en 2019 en la RAI Juventud (RAI Ragazzi), anunció la cadena pública italiana. La producción de ficción, para edades de 9 a 14 años, relata la historia de Joy, una niña de 11 años acosada por un amigo de la familia, un influyente abogado que juega al fútbol con su padre. Según la cadena italiana se trata de la primera serie en el mundo que alerta directamente sobre este dramático tema. Los creadores colaboraron estrechamente con un grupo de psicólogos para niños antes de escribir la primera escena, declaró Luca Milano, jefe de la rama juventud de la RAI, con motivo del Mipjunior, mercado mundial de programas para niños, organizado este fin de semana en Cannes (Francia). “El rodaje se efectúa bajo la supervisión de un equipo de neuropsicólogos, especialistas de este tema en un hospital romano”, prosigue Milano. “La idea es enseñar a los niños cómo identificar los riesgos potenciales de algunas situaciones y cómo los padres pueden detectarlas”, agrega. “También mostramos a los niños cómo hablar de ello a los adultos, ya que son temas difíciles de abordar”, explica. Otras series sobre temas similares, como el acoso y los abusos sexuales entre los propios compañeros, pueden ser también tramadas, indicó el responsable, para quien solamente la televisión pública puede asumir esa misión.",NO IDENTIFICADA
