Fecha,Enlace,Noticia,Ubicación
20180802091257,https://web.archive.org/web/20180802091257/https://www.elheraldo.co/entretenimiento/nicole-kidman-y-charlize-theron-juntas-en-pelicula-de-fox-news-sobre-acoso-sexual,"La película, que aún no tiene título, será dirigida por Jay Roach, con guión de Charles Randolph (ganador de un Oscar en 2015 por “La gran apuesta”, sobre la burbuja inmobiliaria que condujo a la crisis ‘subprime’ de 2008). Nicole Kidman y Charlize Theron protagonizarán una película sobre ""las mujeres de Fox News"" que sufrieron abuso sexual por parte del fundador y presidente de la cadena, Roger Ailes, confirmó el miércoles la cadena a la AFP. El estudio Annapurna contrató a la famosa actriz australiana Nicole Kidman para interpretar el papel de la ex Miss Mundo y conductora estrella Gretchen Carlson, una precursora del movimiento #MeToo educada en Stanford y Oxford, que se animó a denunciar y demandar a Ailes. Fui ""la primera persona en tomar el riesgo, eso significa que no puedo compartir todos los detalles de lo que realmente sucedió, así que espero que se cuente la verdadera historia"", tuiteó Carlson junto a un artículo de Variety sobre el filme. Carlson denunció haber sido despedida tras su negativa a ceder a los avances sexuales de su patrón. La revista Variety informó que la actriz sudafricana Charlize Theron interpretará a la periodista Megyn Kelly, que saltó a la fama al enfrentarse a Donald Trump en la campaña presidencial de 2016, denunció abusos de Ailes y ahora conduce otro programa en el canal rival NBC. La actriz australiana Margot Robbie está en conversaciones para asumir el papel de una productora asociada de Fox, según el sitio Hollywood Reporter. La película, que aún no tiene título, será dirigida por Jay Roach, con guión de Charles Randolph (ganador de un Oscar en 2015 por ""La gran apuesta"", sobre la burbuja inmobiliaria que condujo a la crisis 'subprime' de 2008), añadió. Ailes, fallecido el año pasado a los 77 años, se vio forzado a renunciar a la presidencia de Fox News en 2016 tras varias denuncias de acoso sexual en su contra. Veterano de los medios, exconsultor informal de influyentes políticos del Partido Republicano, Ailes era muy allegado al actual propietario del canal y del conglomerado de medios News Corp, Rupert Murdoch. Pero cayó en desgracia cuando 26 mujeres de la red Fox News denunciaron haber sido víctimas de su acoso sexual. Ailes fundó Fox News en 1996 a pedido de Murdoch. Desde el inicio trató de definir su perfil como la alternativa claramente conservadora a la programación de las cadenas CNN y MSNBC, y la convirtió en la cadena televisiva de mayor audiencia en Estados Unidos. La demanda de Carlson contra Ailes abrió las puertas a una catarata de denuncias de varias mujeres que lo acusaron de toqueteos y comentarios indebidos e intentaron exponer lo que consideraban como una cultura misógina en la cadena. El derrumbe de Ailes tuvo lugar antes de las primeras denuncias de agresiones sexuales contra el poderoso productor de Hollywood Harvey Weinstein de octubre de 2017, consideradas el inicio oficial de la era #MeToo que provocó la caída de un sinfín de hombres poderosos en varias industrias.",NO IDENTIFICADA
