Errores
No content: https://web.archive.org/web/20180802172059/https://www.elespectador.com/noticias/paz/multinacionales-responder-por-violaciones-de-derechos-humanos-articulo-803711
No content: https://web.archive.org/web/20180820230823/https://www.elespectador.com/noticias/paz/violencia-sexual-un-capitulo-por-esclarecer-en-la-jep-articulo-807184
No content: https://web.archive.org/web/20180830205158/https://www.elespectador.com/noticias/paz/opinion-la-jep-una-esperanza-para-las-victimas-de-violencia-sexual-articulo-809189
"Error loading: https://web.archive.org/web/20181115223807/https://www.elespectador.com/noticias/nacional/colombia-responde-las-acusaciones-de-nicaragua-sobre-supuestas-violaciones-maritimas-articulo-823702 - HTTPConnectionPool(host='localhost', port=55779): Read timed out. (read timeout=120)"
No content: https://web.archive.org/web/20181221225601/https://www.elespectador.com/noticias/paz/el-experimento-social-que-demuestra-que-el-machismo-es-silencioso-articulo-830262
No content: https://web.archive.org/web/20181224222443/https://www.elespectador.com/noticias/paz/tejiendo-la-verdad-de-la-violencia-sexual-contra-las-mujeres-nukaks-articulo-830609
