Fecha,Enlace,Noticia,Ubicación
20181228012741,https://web.archive.org/web/20181228012741/https://www.elheraldo.co/colombia/procuraduria-abre-investigacion-por-supuesta-violacion-teniente-en-cesar-581824,,NO IDENTIFICADA
