Fecha,Enlace,Noticia,Ubicación
20170613091522,https://web.archive.org/web/20170613091522/https://www.elheraldo.co/entretenimiento/el-lenguaje-perpetua-la-violencia-contra-la-mujer-372009,,NO IDENTIFICADA
