Fecha,Enlace,Noticia,Ubicación
20190109072018,https://web.archive.org/web/20190109072018/https://www.elheraldo.co/cesar/pediran-traslado-de-expediente-de-capitan-senalado-de-abuso-sexual-teniente-586087,"Así lo anunció el abogado de la supuesta víctima. El defensor, además, solicitará investigar la presunta influencia de un reconocido cantante de vallenato en la decisión que tomó el juez, de dejar en libertad al oficial. La defensa de la teniente de la Policía Kelly Johana Sierra Pinedo, presuntamente abusada por el capitán Eduardo Andrés Merchán Prieto, pedirá en la tarde de este martes el traslado del expediente a un juzgado de Bogotá. Así lo confirmó el abogado defensor Nixon Forero, quien manifestó que también pedirán que se ponga la lupa sobre la supuesta injerencia de un cantante vallenato en la decisión de no cobijar con medida de aseguramiento al oficial implicado. “La solicitud se hará ante la Fiscalía –señaló Forero–. Todo en razón a los acontecimientos que se han dado, porque puede haber un caso de inclinación y puede verse afectada la intención del funcionario judicial”. Para el abogado, la petición se hace previo en la recolección de elementos que la Fiscalía debe hacer dentro de esta investigación tal y como lo son testimonios, grabaciones de las cámaras de seguridad y otras evidencias que confirmen que, en efecto, se cometió el delito. Sobre el hecho de que la víctima haya sido retirada de la Institución, el abogado precisó que aún no tienen notificación por parte de la Dirección de Talento Humano de la Policía. Forero añadió que su cliente sigue con complicaciones tanto sicológicas como físicas y que continúa atemorizada por la libertad que le dieron al capitán. “No se atreve a salir a la calle, es muy probable que pidamos algún esquema de protección”, señaló. Dentro de este proceso se conoció que un reconocido cantante vallenato habría influido en la decisión del juez Fabián Pumarejo de no cobijar con medida de aseguramiento al oficial implicado. Sobre esta versión, Forero señaló que también se pedirá el comienzo de las indagaciones pertinentes para esclarecer este episodio. “La solicitud que se hace a la Fiscalía es que se inicie las investigaciones correspondientes y que se determine la veracidad de esto. No podemos esperar a que se presenten situaciones irregulares en los procesos para tomar decisiones”, concluyó. DÍAS HORAS",Bogotá
