Fecha,Enlace,Noticia,Ubicación
20180113061938,https://web.archive.org/web/20180113061938/https://www.elheraldo.co/cordoba/cunada-del-alcalde-de-los-cordobas-lo-acusa-de-abuso-sexual-447004,,NO IDENTIFICADA
