Fecha,Enlace,Noticia,Ubicación
20181017162252,https://web.archive.org/web/20181017162252/https://www.elheraldo.co/mundo/la-iglesia-espanola-busca-adoptar-nuevas-reglas-contra-el-abuso-sexual-554486,"Según la institución, “esta comisión va a actualizar los protocolos de actuación de la Iglesia española, que están sirviendo hasta ahora, para tratar los casos de abusos a menores desde el punto de vista jurídico y canónico”. La Iglesia católica española, acusada de opacidad o inacción ante los casos de abusos sexuales a menores, quiere adoptar nuevas normas para prevenir estas situaciones, según un comunicado publicado el martes por la Conferencia Episcopal Española (CEE). El papa Francisco, ante la revelación de nuevos escándalos de agresiones sexuales en el clero en todo el mundo, ha convocado para febrero una reunión sin precedentes de todos los presidentes de las conferencias episcopales en el Vaticano para abordar la cuestión de ""la protección de menores"". La conferencia de obispos españoles anunció que un grupo de trabajo empezará ""esta misma semana"" a preparar ese encuentro. Según la institución, ""esta comisión va a actualizar los protocolos de actuación de la Iglesia española, que están sirviendo hasta ahora, para tratar los casos de abusos a menores desde el punto de vista jurídico y canónico"". Este grupo ""trabajará en la redacción de una nueva normativa de la CEE para la prevención y protección de abusos sexuales a menores"", precisó el comunicado publicado en la web de la institución. El anuncio fue lanzado dos días después de la publicación de un artículo en la portada del diario El País con el título ""La Iglesia española se niega a investigar la pederastia en su seno"". El diario aseguró el domingo que la Iglesia española ""silenció durante décadas la mayoría de los casos de abusos sexuales a menores que conoció o juzgó en sus tribunales eclesiásticos"". El periódico generalista más vendido del país criticaba ""la opacidad"" y ""la falta de colaboración con la justicia"" de la Iglesia española, reprochándole no comunicar estos casos a la fiscalía salvo en algunas excepciones. En los últimos treinta años, 33 sacerdotes fueron condenados en España en causas abiertas por abusos a menores, según los registros del Centro de Documentación Judicial citados por el diario.",NO IDENTIFICADA
