Fecha,Enlace,Noticia,Ubicación
20160420060820,https://web.archive.org/web/20160420060820/https://www.elheraldo.co/la-guajira/la-defensoria-asistira-las-ninas-victimas-de-abuso-sexual-255584,,NO IDENTIFICADA
