Fecha,Enlace,Noticia,Ubicación
20191011052609,https://web.archive.org/web/20191011052609/https://www.elheraldo.co/judicial/investigan-por-acoso-sexual-14-docentes-de-atlantico-672017,,NO IDENTIFICADA
